,repo_id,commit_id,commit_time,message,parents,n_added,n_deleted,n_moved,n_renamed,n_struc_changes,total_files_per_level,max_file_depth,total_files,max_file_depth_diff,bucket
111723,anyrtcio-community_anyrtc-rtmp-opensource,89428aa6b9177b997ce6e32c593069a0e73c70f5,1642149992,"Remove old code
",16d1a907f34cec5dbc2c80748a552967d8ed57cf,0,2816,0,0,2816,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1,1,-11.0,49
111724,anyrtcio-community_anyrtc-rtmp-opensource,f051d7ed5249cddda62db6220e7cda5a8734ddcf,1642150613,"Add new code
",89428aa6b9177b997ce6e32c593069a0e73c70f5,4363,0,0,0,4363,"1,58,457,966,1049,695,358,140,33,58,523,26,0,0,0",12,4364,11.0,49
115426,evergreen-ci_evergreen,6176faef5c24b2fe5f9ffd5c10116f517fee4e2a,1636469193,"EVG-15625, EVG-15626, EVG-15627: use Go modules (#5164)

This is a test merge for Go modules, but will be reverted immediately after CI tests run. The CI system can't test this commit due to the large diff size.",e014ffbbb5287debb68773a083ceb3e0e7491b7a,25,31216,1,0,31242,"45,577,601,395,495,59,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",8,2179,-15.0,49
115427,evergreen-ci_evergreen,cf637f34e4a5c031cb3638046a252c76d02f19b9,1636469346,"Revert ""EVG-15625, EVG-15626, EVG-15627: use Go modules (#5164)""

This reverts commit 6176faef5c24b2fe5f9ffd5c10116f517fee4e2a.
",6176faef5c24b2fe5f9ffd5c10116f517fee4e2a,31198,7,19,0,31224,"44,577,596,551,2129,4745,5624,2778,5032,2173,1757,481,673,1438,973,970,976,586,697,359,134,71,6",23,33370,15.0,49
115429,evergreen-ci_evergreen,d6889a75eacbfad076d95b00cda3e40331242aaf,1636572754,"EVG-15625, EVG-15626, EVG-15627: use Go modules (#5175)

",e4aadc479a03705c329163cfbc54ef449269b63c,25,31217,1,0,31243,"44,577,601,397,499,59,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",8,2184,-15.0,49
115791,finom_seemple,70c329497c4549ecf46b17751de38f6d21cad72c,1380931988,"added grunt and minified version
",c3f921c6e341369c98a25c954669f223ac748c70,1722,0,4,0,1726,"4,6,56,24,240,193,210,202,541,81,82,26,45,13,8",15,1731,12.0,49
127458,mpc-hc_mpc-hc,0868305e78da2b0742c2ce349efa041d5622ae21,1151185063,"git-svn-id: https://mpc-hc.svn.sourceforge.net/svnroot/mpc-hc/trunk@14 10f7b99b-c216-0410-bff0-8a66a9350fd8
",43c8656956a0460fc4551e3ea7a39b9f3094a3e3,1781,0,0,0,1781,"0,7,490,332,508,141,209,155,18,61,1,154,21,18,22,5",16,2142,13.0,49
137093,gongfuxiang_shopxo,f1919b59b6d96de481a78a88d95fa7d4b051fe54,1533405283,"ShopXO
",0dfca7b9f4650dbfb60dbb2c738dc25819e5e299,1782,0,0,0,1782,"1,15,43,106,170,204,338,229,309,365,2,1",12,1783,11.0,49
144294,odpi_egeria,6262d39450bf88c2302bd4a998b9b63f30724209,1528306720,"Merge pull request #17 from odpi/initial-egeria-code

Load of initial Egeria open metadata code","799d1850f09ccf87c6217577eb069b2392a2f024,48f46d95e7e6b3ae5d28c7a393ddc271f9d9d2aa",699,1,0,0,700,"8,13,21,70,108,20,13,1,0,0,0,49,182,112,42,50,22,0,0,0,0",17,711,14.0,49
5288,doomsdayrs_jikan4java,7a4ef5052a0f6a2023fdf8f37d475c2ab714c64b,1540751452,"New project structure, Finished
",fad4c2682acc59cf68aee1c9412d78bcac0fab5c,36,0,0,0,36,"6,0,0,0,0,0,0,1,0,5,17,13,0,0",12,42,11.0,50
6027,kubernetes-retired_multi-tenancy,9165a3aad48e0096674aede6a617c8d3201d3c20,1552590270,"Merge pull request #2 from kubernetes-sigs/crd-skeleton

add tenant-controller code skeleton","c15cd0f4d4825d87d25188aa04c4e40b4d04ea48,9a8a99e8b99cd004cf2510f08249218bb978df1d",82,0,0,0,82,"9,1,6,3,1,2,4,4,9,2,4,3,0,0,0,0,0,0,0,0",12,48,11.0,50
45332,deatil_larke-admin,af5468279dede41305e377e31c11f3161e106a6c,1602951568,"更新
",44e829eb4c3faa6dd80640cf0b3d22ae2d41813f,191,0,0,0,191,"4,0,1,2,4,0,11,7,64,94,0,7,0,0",12,194,11.0,50
52799,django-webpack_django-webpack-loader,f8f3eec70ce5ce1797884c8fed124b4bb3ba2009,1432372239,"Fixed `file` key missing in stats file issues
Added multiple examples
",3cd536d6451730ac53271ce4e4f9f37ff5135c18,17412,0,26,0,17438,"7,4,15,27,298,147,1779,3519,4035,1302,1890,1719,1347,261,666,42,264,6,78,0,45",21,17451,17.0,50
52800,django-webpack_django-webpack-loader,b4e5cb5a3394ec0762d7090b1201196aa91d6d9e,1432372940,"New Release
Removed ve, node_modules, bundles form examples
",f8f3eec70ce5ce1797884c8fed124b4bb3ba2009,0,17398,0,0,17398,"7,4,15,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",5,53,-16.0,50
59582,kubermatic_kubermatic,6575245449dae4aaa4656c22fb6eb758a3cee305,1454514359,"Merge pull request #13 from kubermatic/sur-k8s-vendor

Vendor Kubernetes","37a62b673dfb847ae23690427f71ea864bb3864a,a7b98f47ed80dda59cec65b4e2969af80ef77fa2",5411,0,0,0,5411,"5,9,4,29,225,1307,1229,688,181,613,702,334,87,355,181,174,27,10,1,3,6,1",22,6171,11.0,50
59602,kubermatic_kubermatic,1450264c684d81bffb0a945266d1c3838d93b2f3,1472741275,"Merge pull request #65 from kubermatic/sch-glide

Migrate from Godeps to glide & upgrade k8s to 1.3.5","bd24e0ddf584999e8fe3946d77a67189bbacae09,584254892255f0562ade4a1461e6a028ef0c9ad4",466,334,93,2,895,"15,17,15,43,243,334,311,144,6,4,53,0,0,0,0,0,0,0,0,0,0,0",11,1185,-11.0,50
61559,sunsx9316_dandanplay_experience,aebde34c1669196f7f6b477310db2ef21f6efe2c,1583940618,"[add]基本播放功能
",856211d5191ccb2a031b96cea48f8ab744f32625,673,0,0,0,673,"3,25,60,103,146,102,195,13,21,4,2,2,0",12,676,11.0,50
70428,open-policy-agent_opa-envoy-plugin,e42782c70d50b2e1aa2d474f3cc704107bb474c0,1524162937,"Merge pull request #2 from ashutosh-narkar/master

Istio-OPA Plugin","5c9a2f36ea89325fbe782366260c09d994d5cb97,71492534fba4c4d89167b11fd4cd7950325e4546",5146,0,0,0,5146,"11,19,2,96,518,1700,1600,612,273,252,38,15,5,6,0,0,0,0",14,5147,13.0,50
103650,pyrsmk_qwest,6dd01602559da33c91f1b15a5be5f0a5409d2e1d,1395502159,"Update build system
",b0f80765f4f4f06c41ee6fd14f2ec37b2c56cd9b,1112,2,0,0,1114,"5,3,20,11,163,115,225,163,181,69,80,38,36,9",14,1118,12.0,50
119522,kit-isas_iviz,3388bb052258abe5c04e465da24797e34e9f5787,1587461057,"First checkin
",d6483e3cc165fdb4ab299b1045cf2a36d3f6bbfe,2988,0,0,0,2988,"3,55,215,72,425,101,693,892,464,5,40,20,0,5",14,2990,13.0,50
16198,golangltd_lollipopgo,a53e3a1c7e2f15e2e3c623906a34836904eb610d,1592153066,"update 2.8X
",c435eb5b76d34c04169f06891a0d6537b8d45246,39,13230,30,0,13299,"4,9,35,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,74,-15.0,51
17636,opensourceways_sbom-tools,71397eaf59c2161e0901ff6cb77c5a243e2a082e,1659930571,"merge branch 'syft'
","d9c9b6224a152860ee1c9677f749ff22025bc514,9af409c940f5e43fd9be36f6bd0f8cfe9318be3a",998,0,0,0,998,"2,19,19,242,88,244,114,158,85,6,3,4,2,0,4,3,7,0",17,1000,16.0,51
20952,gematik_e-rezept-app-android,fa81805e0a4357e5bae320c8a04bbd64a2ec880d,1663249448,"Codebase for SRC review
",ebea219e9d8fff137e83e043d1beeaf23607efe3,759,0,0,0,759,"10,15,6,29,17,194,2,1,3,14,106,227,83,53,0",14,760,13.0,51
27029,graphwalker_graphwalker-project,c167d8e784701cac435ca4e0748b489c2aa115db,1443449263,"WIP for the web editor
",8e1a3b64cb77b36f83e33f008c0547fd72f0186f,913,0,0,0,913,"6,22,0,0,17,40,240,348,534,536,56,107,131,80,51,54,80,69,63,55,9,9,12,12",24,2531,13.0,51
27055,graphwalker_graphwalker-project,7fa303f7169c63cc6b8bedb663856380d3c41483,1448035925,"Remove unused code
",4c38cbe2f5137d36343da7e49d779875e1e2c847,0,1746,0,0,1746,"6,22,0,0,22,44,58,39,207,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0",10,440,-13.0,51
32093,autodesk_synthesis,edc1fbed455a160e8a225ec11cdcf5f05df8a853,1468426655,"added the actual files without a .git from the enterprise servers
",d6fc62fec1bddd2cd9587da359f20ebd73a1271f,3544,0,0,0,3544,"2,29,133,550,550,222,432,327,262,49,83,151,189,307,128,70,60,0",17,3544,17.0,51
32094,autodesk_synthesis,3527ababbd7c6e5f3fc05e23beb8b76bc52ec1b7,1469464154,"Preparring for subtree merges - round 2
",edc1fbed455a160e8a225ec11cdcf5f05df8a853,0,3542,0,0,3542,"2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1,2,-16.0,51
32108,autodesk_synthesis,507ea63b383cc49e568bd4e003d3d0cabc30dd21,1469481527,"Added the fake-wpilib subtree


Former-commit-id: 6907fad67032d80ed0df3bd1e37aba780e7b8c27","7ed2523589f583c5c4231c681613503cb36c8c23,54ca90b0c23bdd19f8fe404eb71f3e6a48caed1d",3301,0,0,0,3301,"2,1,60,168,593,693,271,470,351,262,49,83,151,189,321,128,70,60",18,3922,11.0,51
39208,tarscloud_tars,3a15f8b9fdaac0c940c4c5fa34765716b8f0d4fc,1536648184,"add Tars files
",1dc4ede7d8ac4a78e1ee1b5fa12d7117118617f9,6,2228,0,0,2234,"19,15,67,0,0,0,0,0,0,0,0,0,0,0",3,101,-11.0,51
44647,krishnaik06_the-grand-complete-data-science-materials,4a99595ec4e7ddea4c7b2f3c577ec86d619d1bd0,1700973865,"Merge pull request #21 from NvkAnirudh/main

Added Medical Cost Prediction MLOps Project ML Projects Folder","eda43a287e81923c407107e1b019579d667ed413,ed9a6971a87bf660824a667bafacf229531f71da",51518,0,0,0,51518,"3,37,117,86,448,696,4746,2929,4189,9400,11248,10437,5835,1371,220,41,3",17,51806,11.0,51
49192,braitsch_node-login,712d52e798f1deb7a63be19ecd736e247b54e9d6,1337650215,"initial import
",afa2edbe896f66476f309b94bbc7b7ec2edcec48,968,0,0,0,968,"3,8,41,54,181,156,104,169,43,17,84,13,96",13,969,12.0,51
55535,nielsbasjes_yauaa,a540d3bbd355e20b2cc7b822e897fcd9ac76c8fc,1467646253,"First commit of public version
",9a86531c34ff784abe85866d5ea632cb6cf500de,107,0,0,0,107,"4,2,0,10,35,8,0,10,19,1,3,17,0,0,0,0",12,109,11.0,51
67142,opengovfoundation_madison,f5d7a7e4bc61e6e879521632d9288203cee740b1,1384467947,"begin upgrade to Laravel 4
",260c469d92f6722f0dcd9a085698f73f57805554,3863,0,0,0,3863,"7,10,40,168,115,119,1053,1143,860,281,61,5,1,0,0,0,0,0,0,0,0,0",13,3863,13.0,51
67240,opengovfoundation_madison,083e3696e10409dbe9fb53730b4c8476f1425aa1,1398890607,"add bower and node directories
",671b49b2db2080e8be5b93ea496a62055d397317,11851,0,0,0,11851,"17,13,341,606,1150,866,1621,1217,1814,867,1310,598,594,337,481,229,74,27,47,5,0,1",22,12215,14.0,51
67297,opengovfoundation_madison,d3d4f2a238454809a92dd2dcd0e9190b216dd18e,1407897296,"remove node_modules directory from repo
",e0babf63936622497c4f2fb40816062fc0d352b2,0,12254,0,0,12254,"22,18,190,143,83,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0",8,472,-14.0,51
25317,pineappleea_pineapple-src,b601909c6d39e96f0f2bad7e1b17ac2bc88a9f21,1667658956,"early-access version 3088
",4e4fc25ce35aba51cc022fcc3e79addbaa13e117,35458,0,0,0,35458,"7,38,340,818,1342,851,1906,7580,9913,5043,5679,1994,1606,563,150,10,0,0,0,0,72,4",22,37916,14.0,52
26906,muter-mutation-testing_muter,5fbdc02c2cc8d734ac3022d3426367e14e8426b4,1541387172,"Add conditional boundary mutation
Organize tests
Add example test suite as a test fixtures
",ded893e9855aa3484da7a72b665fbfc3c8638992,222,1,0,1,224,"4,1,7,2,0,9,5,8,15,47,31,97,3,1",14,230,11.0,52
35045,swiftycontacts_swiftycontacts,6fd8e0363f03f206add6827f2796481c5fd0a00c,1513071808,"Pod Structure Modified
",b92fc3a05dc65b6b2215399b92cd5789a7adb792,681,0,0,0,681,"13,14,4,38,41,160,184,74,131,18,4",11,681,11.0,52
85363,microsoftgraph_msgraph-sdk-php,63e77490f882ca0743f162582a9427a3b8ef2944,1699524910,"Merge pull request #1392 from microsoftgraph/fix/merge-v2-to-dev

Merge v2 to dev","1391f9c2bcd3d799117ebfe7bb84feff2b649dbe,c7bf563a7f038eae044fdd5d667e84ab4f9551fa",29356,7627,1,1,36985,"14,15,7,2776,1815,2760,3640,4233,3191,3402,2065,1461,1217,823,730,526,335,199,105,52,18",21,29384,14.0,52
95156,smithy-lang_smithy-rs,3ba6fe37e70705e7e8557ed24e0434a60e71f013,1603897249,"Add Kotlin codegen
",2f8227c6bff4678e27b0b05b864b5cd59547a3b9,38,0,0,0,38,"9,1,0,0,0,0,1,0,0,8,16,8,0,0,0",12,43,11.0,52
105771,traas-stack_holoinsight,7a3ad92ac697975f6dc1a14bbf9816715e5e8265,1672142391,"feat: migrate base code (#3)

",a384b25f1cc7b9ac67b615417253cc5a46d1e0c6,112,0,0,0,112,"4,2,6,6,0,0,1,12,0,0,16,40,31,2,0,0",14,120,11.0,52
131358,echothrust_echofish,f302393c6d65a6e0cf8e23bd46af456c1269b0b0,1397572095,"v.0.4 import (directory tree was re-organised)

  -  Seperate database configuration from main config (config/main.php=>config/db.php) HEADS-UP
  -  Access control rules consistency across all controller actions (CRITICAL)
  -  Introduce Hosts module under settings
  -  Introduced initial CLI interface to interact with Echofish
  -  Add action ""create trigger from syslog entry"" on Syslog grid
  -  Add dynamic / configurable page size for all manage operations
  -  Corrected the links on the front page to point to the right places
  -  Added version number on the footer so everyone knows what it runs
  -  Added Facilities & Severities options on Syslog menu
  -  Introduced Help mechanism on all modules
  -  Change syslog grid layout into full width, added bulk operations, and permanent header (TbExtendedGrid)
  -  Add drop down list with selectable page sizes on Syslog view
  -  Reset filters on syslog grid after mass acknowledge operations
  -  Added colored labels on severities
  -  Make facility & severity also a link for filtering for syslog and archive
  -  Introduce Export/Import whitelist for backup purposes
  -  Introduce Export/Import of abuser triggers for backup purposes
  -  On view Abuser Incident made the syslog server a link and added tooltip for the short name of the system
  -  On view Abuser Incident added ajax operation ""Whois Abuser IP""
  -  On view Abuser Incident added ajax operation ""Check through DNSBL"" to check the abuser IP against DNSBL services
  -  Introduced syslog Hosts management under Settings menu
  -  Introduced the ability to automatically add hosts as soon as we start receiving messages.
  -  Introduce operation Hosts resolve all to try and resolve all the syslog hosts through DNS
  -  Corrected broken links and removed obsolete operations from all over the place
  -  Make consistent layouts for the admin operations
  -  On abuser reset/zero out counters also clear the evidence that links to syslog
  -  Removed Advanced Search option from all Admin Grids
",c9a3b1ab3dcc7d1911ee4fa8e378ec3bacad2037,2972,0,0,0,2972,"4,18,20,175,1222,275,380,309,344,115,107,3",12,2972,12.0,52
142831,aosp-mirror_platform_development,d4aee0c0caa00aa02d4c50ed28151591ac0456b5,1236133696,"auto import from //depot/cupcake/@135843
",d2f2b1d7b77d06bce8cf9340171cf6c25cd720c4,0,2356,0,0,2356,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,0,-14.0,52
142832,aosp-mirror_platform_development,52d4c30ca52320ec92d1d1ddc8db3f07f69c4f98,1236137349,"auto import from //depot/cupcake/@135843
",d4aee0c0caa00aa02d4c50ed28151591ac0456b5,2386,0,0,0,2386,"0,14,343,259,714,97,100,127,341,65,48,147,124,7,0,0",14,2386,14.0,52
166762,alisomay_libpd-rs,a9ff5476f92591098fa649988a7349b88684f6fe,1649879995,"Finish integration tests on communication
",b6a84bb9b1d814024d1ca3921d48deb3c3a9b80c,772,0,1,0,773,"3,29,2,0,0,1,8,93,435,26,10,46,139,1",14,793,11.0,52
169840,florent37_multiplatform-preferences,cb32120b0a5a87da1f6dbe3266d442b4f8e4d74e,1541625025,"added sample
",cb35f9f4d14e826054f42b8d336ae851041ee42b,0,322,0,0,322,"0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,0,-12.0,52
7727,probmods_webppl,38c5bddd9bc566fb12d210f3c60ea278d81a1c8c,1407516168,"Add webppl code from esslli course
",cc64450960c4209caa0debb7efc20854284e2048,769,0,0,0,769,"4,9,72,80,89,95,91,66,42,56,19,14,19,32,2,0,80",17,770,16.0,53
7741,probmods_webppl,cfa4458fbbc69dd482703d3f6e7c1456546344e7,1423607352,"merge conflict merge
","2bfc6a628b0b9405e21d6660300e0d92a655086c,673189b51e73bca36acb74499405ae0ac34f3b51",12,1321,0,0,1333,"5,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0",3,41,-14.0,53
10967,opennetworkinglab_onos,fae8e665fa47a1496fbeb97dba90da9c6ca2cf5d,1493233623,"Initial import of Microsemi Driver

Change-Id: I431d5f2c18e0b66a84c36273c3d9f0b84f223841

Added in BUCK files for building driver

Change-Id: I70681327f5b89f67e904c45d5974ab393652d51f

Corrected some syntax errors

Change-Id: I11150cc499c212005f80619e3900e747f1c23d96

Updated pom file to clean build

Change-Id: I6613ddc9e6802aa882e716cf04df210249870835

Added in utility functions for EA1000 Init

Change-Id: I51ffe0cf0daf9ffcea0e2479ee9982fcd1755440

Added YMS code to Microsemi Driver

Change-Id: I6f2a14e454c6909bf9e9f6025321c74c98c13c72

Updated driver to work with YMS and YCH

Change-Id: If7dbe3cd5bd1b6f902d09d6b2dc3895605d70f70

Implemented IetfSystemManager as a service and call on YMS as a service

Change-Id: If1c5e8482b1f53f578a3b0b770accd50024111cf

Moved YMS calls over in to Yang Service implementation

Change-Id: I044aad06f1ef7452bc48e88987787a683666cd72

improved unit test for IetfSystemManager

Change-Id: I48fbf831e7e5ca0e1ef3de8288e56da1b5ebb7a4

Major changes to IetfSystemManager to work in live system

Change-Id: I6e3aa118ba422151f314b9a666860d90905c9929

Added in retry mechanism for DeviceDescription to wait for YCH

Change-Id: If8e0f2c2f315ffd6db15627a11382a00217dd262

Added in implementation of MseaSaFiltering and unit tests

Change-Id: I34bf888e0e732bd4664d1fb8ef5abb679b1506fe

Updated driver with unit tests for MseaSaFiltering

Change-Id: I7ea2407a546622ff55d1ab21610c45697546d632

Modified removeFlowRules of Ea1000FlowRuleProgrammable

Change-Id: Ibb4a555f61887a8e6e42af588bb42f7b70f58efb

Added in manager for MseaUniEvc service with unit tests

Change-Id: Idc5853f46051548973f52a0659f7f88982ff960c

Implemented getFlowEntries() for EVCs from EA1000

Change-Id: Ie85dadfa7760f0b30a9bdf6ccd09cca9f097fff9

Added in translation of FlowRules in to EVC on EA1000

Change-Id: Icfb65171c3300c96b3ca4e18cbd327f0ed2190be

Added in handling of FlowRule deletion including complex ceVlanMaps

Change-Id: I7fd0bb0ef04d1b40e4b7d6a6db7f7ee662329780

Updated Service entries for new onos-yang-tools

Change-Id: I44e655202f3a45073e1e16f83737caed6e01afa8

Revert ""Updated Service entries for new onos-yang-tools""

This reverts commit 642b550ef1de12ed59bad2eaa3a2da414d2e5e59.

Improved timeout mechanism for YANG model loading

Change-Id: If744ecd206372e822edf2b736c83226321a12256

Minor edits of EVC creation

Change-Id: Ib0a4763deaf6dce37625ba77f5095b39cd98272d

Added in CustomEvc and supporting classes

Change-Id: Iad60eb1bcd48d2aec55b894b2d419b51852c3b2f

Created CeVlanUtils to resolve loading problem

Change-Id: I0d63931ad2c5ad2725861ebc7dccc4d5fe7b9298

Modified startup check

Change-Id: I6e6bcfa7e615044cb08fe7ee2f8a6c8b89aabb21

Modified handlin of flow rules

Change-Id: I965a79c23298866122aeb94c6d9d584aafee3bd5

Fixed problem with ceVlanMap

Change-Id: If1458c35d0b95b5b25b6636f098292f9e91c06c6

Minor Pom edits

Change-Id: I5cefb18674aa04b1f50bd7e2306260c1c3ad3814

Commented out extension references in YANG files to avoid onos-yang-tools problems

Change-Id: I32fdb34c4f476f495fe28e75d0f410aaf14e2ec1

Corrected error in removing 0 in CeVlanMapUtils

Change-Id: I8cd1fd02788b81c2613364d5639ef6e090057f80

Changes in YMS to accomodate EA1000 driver

Change-Id: I6ae2b9bd2be49eae8d4ad2f929dfe3214c514550
",6a4febe41602c9bca76ff612d8dc605244a16806,104,0,0,0,104,"12,60,333,623,80,74,230,604,1100,2093,1758,1422,488,52,13,16,0,0,0,0,0,0,0,0,0,0,2,2,3",29,8965,13.0,53
11167,opennetworkinglab_onos,06613e9e35fa37b83c87ef7f03ca8923752b83dc,1500324031,"Updating Microsemi Driver to onos-yang-tools 2.x

Change-Id: I80e3348087518a8f9a742c813b6238371a3f8f97
",ce25649ff6cdbcb9dd14090764f13fa453ef93fd,10,18,78,0,106,"12,63,354,648,97,176,189,619,1176,2268,1914,1472,492,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0",15,9535,-14.0,53
53898,icrowley_fake,bfc9ae72594c3c6868b9b0ba6b7d7a7190bf6b27,1499893635,"Vendoring
",de6247902bc65bcf4cd851717ebaa7313d311aea,109,0,0,0,109,"35,0,58,0,11,2,0,0,16,51,1,0,15,13",14,202,11.0,53
53899,icrowley_fake,9ebaa17f46192cb20228d501435ff944717ef907,1500320162,"Removing /vendor from project

Because nested /vendor is a total disaster
",54f5c7e1dea7e1c582ff563308228c592252fff9,0,109,0,0,109,"35,0,58,0,0,0,0,0,0,0,0,0,0,0",3,93,-11.0,53
58575,anmaped_openfang,e773f9f0db803a92cf1f1c68d80cf509b4c50f67,1536727506,"openfang toolchain; gcc 4.7.4.
",fff07de4c9cd09ae5c28dd1e45deb78947dfcf63,3873,0,0,0,3873,"3,8,0,1,206,255,288,608,1436,598,141,316,14,10",14,3884,12.0,53
98600,spokestack_spokestack-ios,e785fbf304999cae3c69c9d1db95be057b187ff9,1539893445,"Merge pull request #2 from pylon/development

merge dev into master","520ee985304e37c7fba0840d619a7ea9ed725507,5a643e0ccfd3a19bdb657f6af81eb925c942a486",610,0,0,0,610,"5,0,25,5,22,211,44,183,66,42,6,2,0,0,1,0,2",17,614,16.0,53
98621,spokestack_spokestack-ios,bf31d526b55c1c9a38892f7539eeee8fff750cb1,1573678402,"Merge pull request #59 from spokestack/ndw-cleanup

cleanup from project renaming and deprecated files","bdc03323b2f675d6dab25aab95c55bbecd65e62c,55aebabbf47f7c76afa0f4841c531c1f7068e0c7",0,577,37,0,614,"10,49,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0",4,77,-12.0,53
106065,picoruby_prk_firmware,cfe9e26095aa9f0cd21f2ac13e95efc3f5b4718f,1615284235,"git rm --cached -r build
",a12f2566ac719a939fc851a31cc4ad7ca636bc23,0,449,0,0,449,"6,1,0,0,0,0,0,0,0,0,0,0,0,0",2,7,-12.0,53
129281,microsoft_react-native-code-push,ce6ac09d9bd92572c5637b60e8de918232dc07a4,1466013852,"Merge pull request #357 from Microsoft/automated-testing

ADD AUTOMATED TESTING","c861d0c9bdbf97f57c21783bfebb25f5ad77a2aa,1b5694e264243f4ff68e0a1608b6475d62b79f12",1692,0,0,0,1692,"15,40,28,47,100,84,236,93,186,66,70,39,70,41,135,118,137,110,123,30,39,5,25,2,24,0,12,2",28,1877,17.0,53
129282,microsoft_react-native-code-push,a403936dbd862a34089061e525b1fe0c02f585f0,1466193103,"Merge pull request #380 from Microsoft/changes-for-jonathan

test/typings, devdependencies","848a9616a7a82a26c6a86cbd577da29c9628cf90,9dc638a8ab3863458ed9c1e7ceadfc1c07876869",14,1658,4,0,1676,"15,30,43,38,44,36,4,0,6,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",12,233,-16.0,53
134170,prolificinteractive_yoshi,fcb36b1422faeecff267f734991674b289bf47f0,1454952076,"Merge pull request #1 from prolificinteractive/feature/create_pod

Created Yoshi ","81fa959a8dd0bee67e6988d949658e3497d5d323,88024b827f62cf00859aa53c2360c98a7ac62365",107,0,0,0,107,"4,6,21,7,7,1,7,12,6,6,12,8,4,4,4",15,109,14.0,53
135382,kubewharf_godel-scheduler,efe9c156719ef71d8dc600786cb431bbd510afde,1702274583,"Merge pull request #1 from kubewharf/init

First commit: initial version of godel scheduler","19a1796133181779859eb61764de35e44cd435a8,359a92dbf45640c1d32707168e5f330543c87092",6980,0,0,0,6980,"11,20,86,532,1172,2086,1839,764,344,40,27,39,21",13,6981,12.0,53
140604,spoonlabs_astor,5b9fe78da08298426a1a23ca5813d0f59ced2dd8,1418066760,"initial commit
",a366e14323ef23f27f679a7b6ea53a873ea15da3,2179,0,0,0,2179,"5,3,30,7,6,57,137,71,97,960,695,101,4,8,0,0,0",14,2181,13.0,53
146766,jenkins-x_jx,d8c9a350fbffcc8b29cac40645fb6ebce12d468a,1620812760,"chore: clean branch in preperation for v3 branch merge to main and retain contributor history
",49a916975cd86bbf9dd04b496bd58b368df696fd,0,2315,0,0,2315,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,0,-13.0,53
149250,firmament-autopilot_fmt-firmware,6c7a0904e14a381d5057c1c0cae9ab2cbfe16aee,1596877644,"first commit
",ba0c69ca9248af676394a8d35c84e28d8175895d,4923,0,0,0,4923,"3,2,43,201,353,748,803,493,1836,426,7,9,0,0,0",12,4924,11.0,53
4678,tkestack_gpu-manager,e81fdd7c08371fb3940f3b010deff89d311457ab,1573722854,"Use go mod as management tool (#4)

Signed-off-by: mYmNeo <thomassong2012@gmail.com>",258cb247f8d72562dd3c1630d808ff531ed484b8,2,27331,0,0,27333,"12,10,17,28,15,0,0,0,0,0,0,0,0,0,0,0,0,0",5,82,-13.0,54
18684,olshevski_compose-navigation-reimagined,521ac42950adfba4d6ef59ac0d69e4dd43595056,1643885879,"Make sources public
",881b3d82b85b6a13cae9cd63f8d7254bfa2b99ee,76,0,0,0,76,"8,9,2,2,5,11,0,0,20,2,7,11,0,0,0",12,77,11.0,54
