,repo_id,commit_id,commit_time,message,parents,n_added,n_deleted,n_moved,n_renamed,n_struc_changes,total_files_per_level,max_file_depth,total_files,max_file_depth_diff,bucket,lang,95%,99%,99.9%,output
87883,asciinema_asciinema,5821a4c4bb6c9bb40f02d990bcc77ecbb2c9b873,1425384017,"Vendor all deps
",c6c011e658f502a1372084d98b1d76d96aa4c23c,60,0,0,0,60,"10,36,1,0,0,0,32,19,6,0,0",9,104,7.0,14,Rust,3.0,6.0,10.0,node_modules
87897,asciinema_asciinema,9531a1175fcb3bcf418d3bf1fb47ba3752172f80,1465326462,"Bye golang!
",460504067602836df91adc805d3f57a8260a3788,0,284,0,0,284,"12,30,7,0,0,0,0,0,0,0,0",3,49,-8.0,14,Rust,3.0,6.0,10.0,node_modules
87973,gungunfebrianza_belajar-dengan-jenius-golang,ab7676eff36492dcbebc7a7059e83fce8b948af4,1591372706,"Update
",c9a28d63a72e17ca990fbbf30245597f0f8e1647,3871,0,0,0,3871,"5,2,0,3,2,104,267,915,980,727,173,375,269,40,10,4,2",17,3878,12.0,43,Go,6.0,10.0,15.0,node_modules
88091,bannedbook_v2ray.vpn,aaa4ed8265c6042024c3e7d02f51e5ca573d3d89,1577698713,"shadowsocks-android 4.87
",ca28069a09261911bc07f69bb661f3b87cc0d120,4320,0,0,0,4320,"18,20,5,8,3,390,1241,1412,518,496,195,17",12,4323,11.0,60,Kotlin,9.0,11.0,13.921000000002095,node_modules
88172,aptrs_aptrs,57c2854ae77b832dbf5c044b04a1b77da81d5e30,1666974499,"version 0.1
",5431dd039804324d2036f138f28e85b43deab62c,779,0,0,0,779,"10,37,31,24,40,365,192,76,4,2",10,781,9.0,12,Python,4.0,7.0,11.739000000001397,node_modules
88220,swiftlane-code_swiftlane,86c8f2b4d1f96d0711d72537625f19b38151bf6f,1686260844,"Initial public version
",b6992f895c27125c6690cc7bb4068c1b45b0a7d1,473,0,0,0,473,"8,4,61,126,198,22,46,2,5,2",10,474,9.0,73,Swift,5.0,9.0,13.0,node_modules
88235,dukeann_laradmin,cb056b63f42f9550d2f5f1c0d1bd9e4a35182146,1486520199,"初始化项目
",f06cc6b4eeac17f04f47061794566c0ca30494bd,10999,0,0,0,10999,"14,33,54,763,1082,2120,2120,2505,1840,358,106,7,2",13,11004,12.0,57,PHP,5.0,9.0,14.0,node_modules
88303,d4rken-org_fpv-dvca,e8eb8aec3b3ce464e767682afc039a6a47f7e57b,1621018291,"Init from starter-v4.
",9491bc29e732a3e1f8c33826ed45136c12864057,105,0,0,0,105,"8,3,5,2,0,32,9,3,1,7,29,8,0",12,107,11.0,25,Kotlin,9.0,11.0,13.921000000002095,node_modules
88436,vrecan_death,78269e90c963dac6ace26e0290ef4df5dcf5237e,1425962325,"add logging dep
",b37d8715c08ff1364fd8b840ff672abf5c0b6bbc,206,0,0,0,206,"5,2,1,0,0,0,54,12,41,65,19,10,2",13,211,12.0,62,Go,6.0,10.0,15.0,node_modules
88643,xiaojinzi123_component,30c3e9297673bea9c6b771481ddb1315b9c1f736,1533715384,"init
",5b28c3ffdf106af27e5c717ca04a8a5a68c47904,295,1,0,0,296,"6,26,3,8,4,55,9,35,19,4,82,29,15,0",13,295,12.0,70,Java,9.0,12.0,15.0,initial
88692,leon-thomm_ryven,1536a3b4d60113520ff59aab59166e36813720a2,1584910775,"First full pyScript version upload

I just updated the package names which means that the saves will not be usable, all the scripts should get recreated but now the packages have actually useful names.
Main EDITOR features implemented recently:
- undo/redo for the most basic operations including copy/paste
- logging is available to all nodeinstances including standard logs for 'global' and 'error' for every script
- auto connecting node instances
- intuitive node choice widget handeling and design
- creation of custom variables and renaming
- creation of custom scripts and renaming
- dialog for setting variables values
- two different desing styles for node instances
- scene picture export; viewport and whole scene
- enabeling/disabeling debug messages
and a lot of bug fixes.
",ad219e8cb43d7546e94cd407e9a125508deaf906,721,0,0,0,721,"2,91,65,141,69,34,14,19,224,56,7",11,722,10.0,1,Python,4.0,7.0,11.739000000001397,node_modules
88712,yangchong211_ycapptool,c22e8720be082f380ba11045d5e6b0fe30401a87,1506766028,"LifeHelper
",286825e78359b48c9453893b2559adf83b2c6415,959,0,0,0,959,"8,50,3,1,2,486,0,0,0,57,23,94,205,33,0",14,962,13.0,3,Java,9.0,12.0,15.0,node_modules
88812,elsa-workflows_elsa-core,42ce946d64e38950fec507d07a516e5ece6be86f,1641285491,"Reset
",aad15cbb7da492fa4b2ad5c3b17e8512a1250fa8,0,2723,0,0,2723,"0,0,0,0,0,0,0,0,0,0,0,0",0,0,-11.0,25,C#,6.0,10.0,12.0,node_modules
88827,xuuhaoo_oksocket,76904b77c1a0f1074bf61021a17a8fb8bed97f5b,1507823333,"beginning
",505a7d42fd03a2f07b01485f51087ca5d0f59bbb,2648,0,0,0,2648,"7,11,5,7,20,45,4,1527,622,125,138,99,39,0",13,2649,12.0,70,Java,9.0,12.0,15.0,node_modules
88863,tsugiproject_tsugi,5fabb599e5250cfccbd0f381e1c7ec7b6f3d168a,1379343337,"Expand the phar because my share hosting is not phar friendly.
Grrr...
",6ff0d62c81dc8634b0f2d366647daf5c37c9605d,302,0,0,0,302,"11,7,4,2,4,0,0,25,79,105,72,11,0,0",12,320,10.0,49,PHP,5.0,9.0,14.0,node_modules
88888,system-pclub_gcatch,c3bf9d084ba241ccefe0f1baa346f6e96a83934b,1587113458,"commit
",9772cdf62c927fa9e1363409a95ff8c609688fea,679,0,0,0,679,"1,15,9,162,173,195,25,5,60,1,2,5,3,10,14,0,0",15,680,14.0,59,C_C++,6.0,11.0,13.0,node_modules
89029,heshicaihao_androidfirstcode_03,47539514825be93899788535f78e7087470a58a8,1587813789,"《第一行代码——Android（第3版）》随书资源的源码
",f9f8d7a7686d8582a2745dec537d292f9ff22b0b,1650,0,0,0,1650,"1,0,238,163,79,41,2,880,0,231,1,15",12,1651,11.0,40,Kotlin,9.0,11.0,13.921000000002095,node_modules
89063,mahonelau_-kykms,5d9542aa4739042e3e59a5b42df4f8016e96ef66,1648403860,"初始化
",8b307a0a054e320858c052a3dbb0e78cc8207835,1704,0,0,0,1704,"5,28,15,61,181,339,151,24,11,267,286,160,56,78,43",15,1705,14.0,40,Java,9.0,12.0,15.0,node_modules
89073,keithrozario_klayers,c2050863769de6146d8cc0486054525a687962e9,1560253786,"new versions June2019
",759e8ef72440c0d153574faf1dcb58143362ff7e,2355,0,0,0,2355,"7,5,2,539,1,14,366,586,662,499,123",11,2804,7.0,62,Python,4.0,7.0,11.739000000001397,node_modules
89082,keithrozario_klayers,b89a42b4b68fe5609cf09b482f0586d69e9b9d95,1564894311,"Merge pull request #58 from keithrozario/lambda_packaging

Lambda packaging","4e45105a4a23b3ebfd8cde060a69457f84938d0f,abf6dc6315e275643c41b1a8db74dc0ce2761f59",52,2836,17,0,2905,"4,38,49,8,0,0,0,0,0,0,0",4,99,-7.0,62,Python,4.0,7.0,11.739000000001397,node_modules
89094,isl-org_midas,99836562b50e391d6d31f75708664e61b160f421,1605018074,"Merge Midas v2.1 (#54)

* Assign an array instead of a scalar to out if the range is less than eps.

* Added Mobile (Android, iOS) and ROS1

* Added small model

* Rename small model

* Update README.md

* Update Dockerfile

* Update README.md

* Update README.md

* Update README.md

* Update README.md

* fix error on cpu execution

Co-authored-by: AlexeyAB <kikots@mail.ru>
Co-authored-by: Alexey <AlexeyAB@users.noreply.github.com>",b00bf61f846d73fadc1f287293648db9f88d3615,105,0,0,0,105,"7,17,22,17,13,8,8,15,0,0,0,5,14",13,126,10.0,47,Python,4.0,7.0,11.739000000001397,node_modules
89188,whamcloud_integrated-manager-for-lustre,20befd985769dfd0a9e97c841289e2020fedbcd5,1333633527,"merge hydra/hydra-server -> chroma-manager
","a2c7a6111e599d4ed0287fd622d5eb34e0b5604a,6778811673b48a89414c78cae412580192c4f0d2",427,0,0,0,427,"1,19,69,110,148,53,26,2,0,0,0,0,0,0",8,428,7.0,44,Rust,3.0,6.0,10.0,node_modules
89190,whamcloud_integrated-manager-for-lustre,55b97e539b252f61203cd7e8800c8c7d4b8c36f4,1333633533,"merge hydra/hydra-agent -> chroma-agent
","3c3303449fdef7fccaa60bac023fbca7adceebc8,770c09303b5c0326618a7bdded4a758417932408",1846,0,0,0,1846,"1,28,92,143,157,76,26,21,0,159,28,874,372,339",14,2316,6.0,44,Rust,3.0,6.0,10.0,node_modules
89332,pravega_pravega,c6f38f69b68c8a695e72bd050c2a3b9c1283c649,1470871946,"Merge pull request #56 from emccode/feature-LogService-Initial

Feature log service initial","a3e94b2fed33b0d86ac22ee68989c9693625907e,24533be74e9c7084aeae18e35c8e8154c135a316",337,0,0,0,337,"10,10,6,4,0,2,0,0,11,67,92,92,28,17,0",14,339,13.0,64,Java,9.0,12.0,15.0,initial
89490,fuce1314_springboot_v2,9c2b8fab724cea6970ca930677780a68a300539d,1659517346,"c错误的传送
",5ca43fd2568cf894047ec9f43e73c6e9ebeafa64,0,979,0,0,979,"7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",2,9,-12.0,26,JavaScript,5.0,9.0,17.0,node_modules
89491,fuce1314_springboot_v2,9a97a1853c27b436333a238906162bbcb61027a9,1659517625,"解决302
",9c2b8fab724cea6970ca930677780a68a300539d,1030,0,0,0,1030,"7,2,0,6,8,68,170,228,300,85,25,94,44,2,0,0,0",14,1039,12.0,26,JavaScript,5.0,9.0,17.0,node_modules
89492,fuce1314_springboot_v2,4a78be6caef518feda88518eed1e3a275861a5cd,1659517736,"解决302
",9a97a1853c27b436333a238906162bbcb61027a9,0,1030,0,0,1030,"7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",2,9,-12.0,26,JavaScript,5.0,9.0,17.0,node_modules
89493,fuce1314_springboot_v2,d568e48b39e92e3dd9525fbd4f82a708e96714b9,1659517843,"解决302
",4a78be6caef518feda88518eed1e3a275861a5cd,979,0,0,0,979,"7,2,0,6,7,62,149,223,277,90,25,94,44,2,0,0,0",14,988,12.0,26,JavaScript,5.0,9.0,17.0,node_modules
89521,mapbox_mapbox-navigation-android,e67ac8f3b0c8f6a4ef6f559a62b17dd7e717bc04,1492563735,"Merge pull request #1 from mapbox/standalone

Standalone Mapbox Navigation SDK for Android","44be86fafd9e73e8af6bb57ee90d7810477eb0ab,6c8b7b04dd06346f82233c5f0da8d7df0b935b65",412,0,0,0,412,"6,6,6,2,2,2,28,8,321,0,1,17,14,0,0",13,413,12.0,57,Kotlin,9.0,11.0,13.921000000002095,node_modules
89597,architeuthis-flux_jumperless,244678a4ddeb25488f2ceb5c83b2a7d26276dfed,1708219356,"rewrote probing
",ded4f57062d3ce324e0ed5c2f22ac26fa87f65fa,0,1516,0,0,1516,"0,0,0,0,0,0,0,0,0,0,0,0",0,0,-12.0,68,C_C++,6.0,11.0,13.0,node_modules
89598,architeuthis-flux_jumperless,f9640cedd140fd037fe028caf9e1ea4fa35b2416,1708219427,"probe
",244678a4ddeb25488f2ceb5c83b2a7d26276dfed,1516,0,0,0,1516,"5,18,82,73,188,318,686,105,8,12,15,6",12,1516,12.0,68,C_C++,6.0,11.0,13.0,node_modules
89697,molotovcherry_virtual-display-rs,8b6c486f7b292731acbb524f8f53959ef2117eb6,1694918987,"WIP App + added driver support for persistence
",fdc54081c5bf95b0dc5391633069e7312b368145,222,0,0,0,222,"7,16,31,12,48,13,44,58,29,10",10,268,7.0,62,Rust,3.0,6.0,10.0,node_modules
89721,molotovcherry_virtual-display-rs,1035b72860e17ef21e2242dd38f0dc3c55842e6f,1699575772,"Merge pull request #33 from MolotovCherry/new-app

New app WIP","057f3d6879eab7cc93b5f7f3c98c499704c104ec,8a743decb039c956a2b491a35175c8764fdaad64",71,231,2,1,305,"7,30,97,2,0,0,0,0,0,0",4,136,-6.0,62,Rust,3.0,6.0,10.0,node_modules
89790,tern-tools_tern,7c9ae9c04783d79f9c8cb6bb7c02f4059e8e0079,1499723412,"Bundled pyvenv packages

Signed-off-by: Nisha K <nishak@vmware.com>
",1c04e517a0b475bda5860a0ebc44c989aa0b9a1b,361,0,0,0,361,"5,11,0,1,74,79,91,36,48,16,2",11,363,10.0,1,Python,4.0,7.0,11.739000000001397,node_modules
89793,tern-tools_tern,080180f12e0d3213f595404ada30f53cb3fae7f0,1500679150,"Removed pyvenv files

Signed-off-by: Nisha K <nishak@vmware.com>
",b69c9fe0a5a6c782f551293621241ce5a60ec4c4,0,361,0,0,361,"9,0,1,1,0,0,0,0,0,0,0",4,11,-7.0,1,Python,4.0,7.0,11.739000000001397,node_modules
89881,whamcloud_integrated-manager-for-lustre,f358950a3fd244d5772b7791bff12c6b77500ff0,1527702968,"Remove the agent module as it's separate now. (#430)

* Remove the agent module as it's separate now.

When updating, we need to upgrade to python2-iml-agent as well as
create the basic minimum repo file to install on the agent during
the upgrade to complete the three stage update.

Since the packaging handling mechanism in pre-4.1 releases
did not know how to handle package renames, we have to let
the smarter DNF handle it on upgrades through 4.1.

Signed-off-by: Brian J. Murrell <brian.murrell@intel.com>

* Add STORAGE_SERVER_REPOS before manager upgrade

Signed-off-by: Brian J. Murrell <brian.murrell@intel.com>
",021372717027b3e91e297e3a7417f414bb21c0cd,0,970,0,0,970,"14,45,119,232,183,89,56,25,0,0,0,0,0,0",8,763,-6.0,44,Rust,3.0,6.0,10.0,node_modules
89895,likeshop-github_likeshop,0f23d343cb527a6bf67201b9936202c0ddd0c908,1629710912,"likeshop单商户开源商城系统，企业版重磅开源，免费商用！
",67fbc9a335e847cd0a03864535f3c578f68d608d,4864,0,0,0,4864,"3,24,62,240,926,1206,605,911,248,377,100,9,23,43,67,21",16,4865,15.0,31,PHP,5.0,9.0,14.0,node_modules
89912,ocnyang_qbox,8ebfa2974e3d4ffa208d2948f8a29d1649d14d6c,1502243297,"源码开放

源码开放
",907d08b16552535cac9ee468b890d3b2f2658f9f,3214,0,0,0,3214,"9,12,19,2,7,767,4,1426,561,117,130,70,45,24,24",15,3217,13.0,2,Java,9.0,12.0,15.0,node_modules
89989,jsonresume_resume-schema,3bda01143c8e1303022d2dfe05c23db40bcf33f5,1403271893,"fixing
",3e180384ef824c311b481c3a0bed9b38bfd6826a,346,0,0,0,346,"5,0,3,2,12,5,136,38,59,21,45,13,8",13,347,12.0,6,JavaScript,5.0,9.0,17.0,node_modules
89990,jsonresume_resume-schema,3e0c8620212376f7b2b49e0ecb8b0d08214749a5,1403271925,"removed node modules
",3bda01143c8e1303022d2dfe05c23db40bcf33f5,0,342,0,0,342,"5,0,0,0,0,0,0,0,0,0,0,0,0",1,5,-12.0,6,JavaScript,5.0,9.0,17.0,node_modules
90008,btraceio_btrace,710d25624cb599bf17c764522022db99dc1a5b36,1244635864,"Tailor preparing to convert repo by adding .hgignore
",,1,0,0,0,1,"1,0,0,0,0,0,0,0,0,0,0,0,0",1,1,-12.0,40,Java,9.0,12.0,15.0,node_modules
90009,btraceio_btrace,55e1addc175f8a2843b3c5e566276121bc700633,1244637514,"removing www - info should be kept in project wikis
",cebad61fc09a9aaffcc0df6861fa73df6b56e6cb,0,12,0,0,12,"7,65,8,24,21,4,15,105,26,128,64,2,13",13,482,12.0,40,Java,9.0,12.0,15.0,node_modules
90079,wsvincent_djangox,8cf726595a28414e56c533c0b869d6a3f4e921da,1601560737,"big update adding Docker, Pip, switch users app to accounts, updated Readme
",d963aa7b2c5915452f9dc6bb34eec66ddb09c366,5946,2,8,0,5956,"12,24,33,2,1,348,366,1195,1285,297,2357,7,12,59",14,5998,10.0,61,Python,4.0,7.0,11.739000000001397,node_modules
90080,wsvincent_djangox,11537c78feea1db21b4f7d5fa4cf6da712bca09c,1603896705,"remove virtualenvs hanging out there, thanks @webology for pointing out ack
",638d08b8000d2f22d625d6eb78b9b3f704e56fa0,0,5943,0,0,5943,"12,23,18,2,0,0,0,0,0,0,0,0,0,0",4,55,-10.0,61,Python,4.0,7.0,11.739000000001397,node_modules
90259,kirill-grouchnikov_radiance,a08cae8c7a4f36ee9570c9cd72bceb1f822ce4f2,1527025029,"Hello Radiance
",c9b1965013a6901f2cfff015d9fe7c2fa5fd87a2,2741,0,0,0,2741,"7,20,0,22,12,37,87,31,77,642,453,1079,265,11,0,0",14,2743,13.0,22,Java,9.0,12.0,15.0,node_modules
90334,kubernetes-sigs_secrets-store-csi-driver,4666b40875753c6e295699574fdf73f6497d2c5b,1567127325,"Add secretproviderclasses crd (#58)

* Add secretproviderclasses crd

* Increase deadline

* Address comments

* Remove unused rbac rules

* Address comments
",47e1dba36c62bcab19f5ffb1f64fabfd6abfbe8e,17,21384,0,0,21401,"9,13,26,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0",5,86,-13.0,26,Go,6.0,10.0,15.0,node_modules
90376,techfort_lokijs,6d13f8c05f1518c2c359efcdad46381f912ed34b,1374846849,"added grunt and grunt uglify
",f8176fa0d812f056fb60621b0a8fd7f05f36b1c5,768,0,0,0,768,"5,2,20,15,159,134,156,96,101,43,26,18",12,775,10.0,19,JavaScript,5.0,9.0,17.0,node_modules
90383,techfort_lokijs,1d6545dd59c544750c50f0acb9591ff0a586819b,1406574789,"deleted node_modules
",478ebda0334f0e65118e03256765e7417d77e66f,1,768,0,0,769,"5,8,0,0,0,0,0,0,0,0,0,0",2,13,-10.0,19,JavaScript,5.0,9.0,17.0,node_modules
90415,czerwonk_ping_exporter,bc082044e818074e7ef51e360e448f22d6874bfa,1521055227,"go dep
",0ddf8b46176c9775d7815b2c895daf388244a2f1,1743,0,0,0,1743,"6,0,0,0,195,1044,373,118,8,2,1",11,1747,10.0,10,Go,6.0,10.0,15.0,node_modules
90496,justin62628_squirrel-rife,4a20db0a23673dafafdf7c6dae79c07095444df2,1613193074,"Merge pull request #6 from YiWeiHuang-stack/master

source code","f01fe37bee52249266d20c3ea5fadfc5e5831946,2d873de2f8a2a9b2462114af1e551f22da088bc1",183,1,0,0,184,"2,3,27,14,85,14,7,11,21,1,0",10,185,9.0,33,Python,4.0,7.0,11.739000000001397,node_modules
90575,iahispano_applio,10a86db00c2227a88c283f3ac962074f74cad4cf,1694979739,"V2 Update

Co-Authored-By: Blaise <133521603+blaise-tk@users.noreply.github.com>
Co-Authored-By: TheUserNil <102625768+theusernil@users.noreply.github.com>
Co-Authored-By: DeiantV <141984185+deiantv@users.noreply.github.com>
",11db00d6cf7ecf8a158e2871689328b16551d2e1,323,0,0,0,323,"10,6,60,81,67,65,34",7,323,7.0,9,Python,4.0,7.0,11.739000000001397,node_modules
90620,iahispano_applio,360b6b349c09f14023b2ed522cda6da3c6ac6f64,1705703938,"Preparing for the V3...
",a8b650d7982abed08f37f0ee79f86c506fd6ac96,0,230,0,0,230,"0,0,0,0,0,0,0",0,0,-7.0,9,Python,4.0,7.0,11.739000000001397,node_modules
90620,we7coreteam_w7-rangine-project-document,01e480a07a98f4d433f8bd35d1814a33095a6fb8,1563264793,"init
",26f83f29048d750116749fb7439e1c8ca0d19ac4,4333,0,0,0,4333,"4,14,14,559,726,1455,747,554,230,27,2,1,1",13,4334,12.0,24,PHP,5.0,9.0,14.0,initial
90622,we7coreteam_w7-rangine-project-document,87d451ca72b7bb578786cce1fbeffae6c1fc0141,1563265403,"remove
",d6f833fd2a2bd2f26798f5b70af115f460a3ce59,0,4314,0,0,4314,"7,13,3,0,0,0,0,0,0,0,0,0,0",3,23,-10.0,24,PHP,5.0,9.0,14.0,node_modules
90699,xplico_xplico,4002c629142cba09ca6a02ca81922156d90cdd7d,1452427608,"Xplico 1.1.2
",e6046ecb05b209b6eac1ec877f19869e74dfdc66,1236,0,0,0,1236,"16,83,364,188,128,232,107,43,57,15,4,0",11,1237,10.0,45,PHP,5.0,9.0,14.0,node_modules
90930,muammar_mkchromecast,50e06bd4fac0a3a74e87353f4f7f20d9534dd0d6,1458389604,"Populating files.
",a05aba58355f706216f05e13e686bd99db2a093e,1045,0,0,0,1045,"2,1,0,1,20,4,30,50,162,332,237,43,45,31,36,19,33,0,0",17,1046,16.0,49,Python,4.0,7.0,11.739000000001397,node_modules
91017,muammar_mkchromecast,7cf4e5d8c30220aa2ee65807382ea19b9fe04614,1523211600,"Merge pull request #180 from leamas/devel

setup.py: Drop nodejs stuff (#176).","4488fa7ff4faf7cb7050273aed546b3cd086110f,ea71168574b393705ed99b1d5de8d216993c3806",1,1306,1,0,1308,"12,62,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0",6,84,-8.0,49,Python,4.0,7.0,11.739000000001397,node_modules
91054,stepfunc_dnp3,c0d6421c586e50e4c3bab3166437c7bccdf558dc,1584554202,"import initial model
",c581a6546ccb453bf235cc91f62ca8229a6fc930,80,0,0,0,80,"2,4,21,0,0,0,0,0,0,7,72,0,0",11,106,8.0,64,Rust,3.0,6.0,10.0,initial
91145,dromara_x-file-storage,d92ba4844971e0d0f5f8a159a7f661791017eea9,1608102079,"导入
",001a292abfca8944720feebd3b49e5ab840738bf,35,0,0,0,35,"4,5,0,3,2,1,0,0,0,8,10,4,1,0",13,38,12.0,22,Java,9.0,12.0,15.0,node_modules
91158,apache_trafficcontrol,55ff2567d1062f4e153604786fcfbabdfca390fe,1428534727,"Initial commit from Comcast.
",4225eb5e09d142f48eb9b4e3f3a6023856aaa601,865,0,0,0,865,"5,20,47,110,360,130,35,1,0,8,41,32,68,9,0,0",14,866,13.0,58,Go,6.0,10.0,15.0,node_modules
91258,aosp-mirror_platform_dalvik,f72d5de56a522ac3be03873bdde26f23a5eeeb3c,1236133694,"auto import from //depot/cupcake/@135843
",31e30105703263782efd450d356cd67ea01af3b7,0,7689,0,0,7689,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,0,-16.0,17,Java,9.0,12.0,15.0,node_modules
91259,aosp-mirror_platform_dalvik,f6c387128427e121477c1b32ad35cdcaa5101ba3,1236137327,"auto import from //depot/cupcake/@135843
",f72d5de56a522ac3be03873bdde26f23a5eeeb3c,7698,0,0,0,7698,"5,143,383,1650,45,164,171,1089,893,774,1357,234,473,240,72,5",16,7698,16.0,17,Java,9.0,12.0,15.0,node_modules
91265,apache_submarine,e7c9be6da1f5a065923e23df91ed852dc8974057,1568890332,"Modify by apache/hadoop/hadoop-submarine@56c621c68f5b50474a69e3bd6284d06aeb192517
",9dbd3bd27c99b3be4e3e109988fcdfc92e9ca4d4,222,0,0,0,222,"3,8,1,2,17,28,5,6,7,1,16,51,38,40,0,0",14,223,14.0,45,Java,9.0,12.0,15.0,node_modules
91269,apache_submarine,45caf2683b85d96c9764ed34934f7a5b1059ca39,1568890333,"[SUBMARINE-99] init submarine-web fork by ant-design-pro-vue@5ff8dace3d924395ce43db2ac5ebbdffe309bf36 (#18)

",de58f820a75697f31bfa7af7a16b3904c9336653,231,0,0,0,231,"4,30,29,101,178,83,20,13,12,66,89,67,32,2,0,0",14,726,13.0,45,Java,9.0,12.0,15.0,initial
91291,novosga_novosga,556dde92fb3e8db1039d4f75336ceef32faea784,1354552746,init,c79bf1fdbadda75ddf6a0b1d942cbd23e9651af5,908,0,0,0,908,"1,4,64,82,45,99,251,206,88,69,0",10,909,9.0,31,PHP,5.0,9.0,14.0,initial
91412,ladybirdweb_agora-invoicing-community,2e684fbd04982d4b9b0d9ec9e19ef5c0b4e2d215,1500289291,"deleted
",bf46ae173f72ed1714d8e31ffcf9f9b64d867575,0,13818,0,0,13818,"3,25,0,0,0,0,0,0,0,0,0,0,0",2,28,-11.0,62,PHP,5.0,9.0,14.0,node_modules
91413,ladybirdweb_agora-invoicing-community,331c048d7835a2d6931ae5916f807bdd675d4f79,1500289483,"first push
",2e684fbd04982d4b9b0d9ec9e19ef5c0b4e2d215,13813,0,0,0,13813,"13,59,134,1067,2179,2262,3564,3156,1203,180,18,3,3",13,13841,11.0,62,PHP,5.0,9.0,14.0,initial
91622,dbbahnhoflive_dbbahnhoflive-android,a87cc144301ee4ace24cf2cfad24d0eafed2cb22,1591283084,"Community code master branch foundation
",f3faad830bcda8353582c2e2cc154f7ad2d43cd5,759,0,0,0,759,"10,3,8,0,2,3,265,0,5,135,142,148,42,0",13,763,12.0,17,Kotlin,9.0,11.0,13.921000000002095,node_modules
91699,ucargroup_datalink,da9c7896c939cb48ccdb23f917366d858b2b6585,1538293286,"init
",5ca49465c649c816e10af4c7112c8e8500c2dec6,1016,0,0,0,1016,"6,60,11,0,3,34,36,4,120,283,79,158,90,104,10,21,0,0",16,1019,15.0,19,Java,9.0,12.0,15.0,initial
91747,nwjs_nw.js,0da08beba1b4c76fa9e9b84247ce03171589f4f2,1352378997,"Add some tests on node.js part.
",c5ea6c59b604dec72b4937639c90dd8c6d73a585,238,0,0,0,238,"5,30,89,65,17,50,29,44,36,30,13,3,8,0,0,0,0,0,0",13,419,9.0,32,JavaScript,5.0,9.0,17.0,node_modules
91924,nwjs_nw.js,5ef29d52a61621d64aa3667da9f9663da5408895,1445490766,"[test] remote/tar
",4b6b5a5a3f36917eb45e29601647d149fa7bcadb,188,0,0,0,188,"7,91,247,579,215,43,27,17,28,19,18,11,9,18,1,13,2,12,3",19,1360,13.0,32,JavaScript,5.0,9.0,17.0,node_modules
