repo_id,commit_id,commit_time,message,parents,n_added,n_deleted,n_moved,n_renamed,n_struc_changes,total_files_per_level,max_file_depth,total_files,repo_id,bucket,max_file_depth_diff,95%
droiter_openwrt-on-android,0c0e2192ac08f8daa76d08f17d0a114210ee3eff,1452354999,The beginning,3117487d129a9f2cac8d59ea8fd14b5e4df4f8b0,12615,0,0,0,12615,"1,3,18,77,137,2473,3421,1378,801,1160,1654,814,550,88,14,10,9,4,4",19,12616,droiter_openwrt-on-android,4,18.0,11.0
ljfranklin_terraform-resource,4fec8e465d28b65cad02b1af9ddc51eadb6952b1,1463456767,"Manually check in vendored code

- Glide duplicates deps that were already rendered by amazon sdk
- This avoids having to add glide to all build scripts and images
",6090f1963b33e5c6bbb092aa76282674419ba37c,1451,2,0,0,1453,"5,4,11,30,6,20,33,160,458,255,481,21,10,0,10,3",16,1507,ljfranklin_terraform-resource,57,11.0,12.0
microsoftgraph_msgraph-sdk-dotnet,b83adfc2410fd4f736e9b4790990e3c111233fea,1677617978,"Merge pull request #1656 from microsoftgraph/feature/5.0

Merge feature/5.0 to dev","3ca0f98760c4ecbf2605668dcecd29b43b0d5bce,3c4323f534ba1eca89c84f1e9533d402855b1429",11541,14197,0,0,25738,"11,27,12,12,2481,743,959,1198,1279,983,1550,723,504,380,233,185,139,94,61,33,16,6",22,11629,microsoftgraph_msgraph-sdk-dotnet,66,16.0,10.0
nationalsecurityagency_ghidra,79d8f164f8bb8b15cfb60c5d4faeb8e1c25d15ca,1553622411,"Candidate release of source code.
",db81e6b3b02c88f621be31b27f61298939285e03,12447,0,0,0,12447,"11,58,64,235,459,482,364,829,1034,2253,3257,1925,1077,309,84,15",16,12456,nationalsecurityagency_ghidra,12,13.0,15.0
05nelsonm_kmp-tor,00ad23c7b8eaa69dafca1da57620be0d54a2eccf,1644177299,"Initial commit
",,213,0,0,0,213,"11,2,11,8,3,1,24,2,0,9,5,38,10,58,31,0,0,0",15,213,05nelsonm_kmp-tor,42,15.0,13.0
4thline_cling,570fa6fae6aab9ef804384dd7275eee19cbe93f5,1318866025,"Initial import
",,1076,0,0,0,1076,"2,19,3,23,45,20,43,7,67,355,326,72,51,30,1,1,9,2",18,1076,4thline_cling,49,18.0,15.0
aosp-mirror_platform_development,5c11852110eeb03dc5a69111354b383f98d15336,1224597600,"Initial Contribution
",,2143,0,0,0,2143,"0,9,295,220,655,90,87,111,312,55,42,144,116,7,0,0",14,2143,aosp-mirror_platform_development,52,14.0,12.0
aosp-mirror_platform_development,52d4c30ca52320ec92d1d1ddc8db3f07f69c4f98,1236137349,"auto import from //depot/cupcake/@135843
",d4aee0c0caa00aa02d4c50ed28151591ac0456b5,2386,0,0,0,2386,"0,14,343,259,714,97,100,127,341,65,48,147,124,7,0,0",14,2386,aosp-mirror_platform_development,52,14.0,12.0
apiman_apiman,58f02d78fa74be70cce9cc67b084c371a41a45aa,1391020875,"initial project structure as well as a simple UI skeleton project
",d50156aed17b9590fc57c79598ab3838a8890ef9,50,0,0,0,50,"4,3,3,2,0,0,7,14,10,0,2,1,1,3,4,0,0,0",15,54,apiman_apiman,33,14.0,15.0
goldmansachs_reladomo,b05fcf2397c78d6b64078430e71b69116b9cc0ec,1473713313,"Initial release of Reladomo
",,4223,0,0,0,4223,"4,21,19,0,461,187,220,2,9,77,1127,1665,406,4,21",15,4223,goldmansachs_reladomo,10,15.0,15.0
grgchain_baasmanager,e8fbd5b278b8f3ce0bfb9c47ee1de4cf338b5cc3,1560410677,"ok
",df1436b4bd3bd3412d616c89660d24c58b37491b,4952,0,0,0,4952,"2,43,74,44,314,1553,1833,603,370,35,32,50,0,0,0",12,4953,grgchain_baasmanager,45,11.0,12.0
jeedom_core,17ab05eff9e6169e78ee31f073d0d70126b8215c,1415096459,"INIT REPO
",,2029,0,0,0,2029,"8,12,346,230,497,150,51,26,156,161,162,90,97,25,18,0,0,0",15,2029,jeedom_core,3,15.0,11.0
jellydong_ljdapp,0a50730a58a4ffeae7b5634bf100f9835c728057,1567608629,"初次上传
",28f7b6e7cb5cc7256d62718e02e6c2f0696d72b4,2178,0,0,0,2178,"3,17,13,98,29,34,87,417,422,597,297,162,3,0,0,0,0,0,0,0",13,2179,jellydong_ljdapp,54,12.0,10.0
shopify_ruvy,173edd811bc4d3f2031dae02b9250b439ccd6949,1670359958,"First commit
",,3858,0,0,0,3858,"5,2,8,7,7,358,1627,741,176,249,364,236,67,9,2,0",15,3858,shopify_ruvy,37,15.0,8.0
18f_analytics-reporter,409a3402bd3561737bc9b536087747ca133602dd,1417032008,"models and endpoints
",,2847,0,0,0,2847,"3,7,66,48,553,209,472,497,353,135,138,76,70,61,17,9,19,32,2,0,80",21,2847,18f_analytics-reporter,4,21.0,10.0
aaryankotharii_swiftui-chatapp,d6b6b74b8c1325414bf6f48373399c8355ad0183,1591336148,"Appicon added
",9fdb5464abee3c321f1a4f60f4a52dea03bdff7e,4528,0,0,0,4528,"3,5,76,405,881,674,1209,529,639,101,28,0,0,4,0,8,0",16,4562,aaryankotharii_swiftui-chatapp,58,11.0,9.0
efforg_openwireless,0ba7b19c6a6a40c12fa9e261c9f187f1be2a68c3,1403878556,"JR/AS automate jasmine testing
",95fe57e830d75af0873f634068b9c29fd50c1b6f,4383,7,9,0,4399,"10,16,132,712,349,313,642,615,436,336,363,125,217,55,136,7",16,4464,efforg_openwireless,16,12.0,10.0
hxsecurity_dongtai-agent-java,09316be84e2894fbf2b4284fef273cde6ffc034a,1616420640,"init 初始化项目
",,266,0,0,0,266,"5,8,0,0,2,9,0,0,24,83,69,29,30,5,2",15,266,hxsecurity_dongtai-agent-java,12,15.0,15.0
joaomanaia_newquiz,cfcc2f0d56ec4ebc4505f80fbb81996f2a3c6bb3,1640903718,"first commit
",,110,0,0,0,110,"7,10,3,4,4,33,1,0,4,7,21,13,3,0,0,0",13,110,joaomanaia_newquiz,13,13.0,13.0
killianlucas_open-interpreter,2dc27a2c69640e40c5f3e185a9679f1e8f9fcc99,1689318821,"Setup replit, created interpreter folder
",31d4ffb827333f05cbfe59ee112c91e74ef9de14,9879,0,0,0,9879,"5,4,25,0,8,1303,1965,2239,1613,1219,929,449,81,39,2",15,9881,killianlucas_open-interpreter,61,14.0,9.0
liquidbounceplusreborn_liquidbounceplus-reborn,0cde2e8e5006e7ce775341b44d6c4876325751b3,1666279396,"Add SRC
",,755,0,0,0,755,"7,13,18,15,0,2,13,114,97,52,288,47,74,11,4,0,0",15,755,liquidbounceplusreborn_liquidbounceplus-reborn,12,15.0,13.0
openkruise_kruise,20f7bdb00d48cdb46946f54ecec79ffb09c7b5d4,1559772228,"initial kruise
",,19144,0,0,0,19144,"7,3,35,329,1243,3390,4573,3384,1659,1389,1254,1024,519,92,119,91,15,18",18,19144,openkruise_kruise,67,18.0,12.0
tencent_gameaisdk,c404498b4faf3a490ca0ffa82f9492259fa39d8c,1597307935,"upload project, no large file
",17c8b33180b268d1e125c7e6f16eec7d6b3b5538,13856,0,0,0,13856,"4,37,202,447,575,954,2459,4402,2027,1859,478,185,146,82,0",14,13857,tencent_gameaisdk,40,13.0,12.0
weizhiqiang1995_erp-pro,bee70b212d1ba24af3cb6738e483854ff5464805,1567945226,"erp系统架构
",b9992f69ece77fabcc3fdc40d7140a381b77eab4,1934,0,0,0,1934,"5,32,21,0,5,3,22,252,63,90,145,967,307,6,9,10",16,1937,weizhiqiang1995_erp-pro,12,15.0,15.0
apache_cxf,88a9451b92180609b7bb93d0314bc8384f0c24a4,1208973000,"[maven-release-plugin] prepare release cxf-2.1

git-svn-id: https://svn.apache.org/repos/asf/incubator/cxf/trunk@650958 13f79535-47bb-0310-9956-ffa450edef68
",,5297,0,0,0,5297,"4,16,40,41,44,144,408,395,427,812,905,951,788,133,71,62,35,19,2",19,5297,apache_cxf,21,19.0,15.0
apache_geode,194590531e50039c23459956a162c4c5257640a4,1430257036,"Init
",,3849,0,0,0,3849,"11,7,2,1,2,37,48,49,422,1371,1072,567,205,45,10",15,3849,apache_geode,37,15.0,15.0
artsmvch_frolomuse,2236a022031c3d250ec98e1a4b97a1cd3c4a3837,1572179145,"initial commit
",,833,0,0,0,833,"7,14,38,4,0,379,0,27,90,100,66,69,25,14,0",14,833,artsmvch_frolomuse,36,14.0,13.0
googleads_googleads-java-lib,dfb2bc36124297833805f08f322b2db8b97fc11f,1394084469,Release for 1.26.0,,20229,0,0,0,20229,"4,7,25,0,0,17,0,0,132,850,8,39,13448,5641,46,8,4",17,20229,googleads_googleads-java-lib,70,17.0,15.0
locationtech_geogig,881562b8342152d2160a87db732dfb353d2724f4,1416228706,"Initial commit.

This is the initial GeoGig codebase contribution to LocationTech.
As required by LocationTech contribution process, it's a single
commit, resulting from squashing the whole project history.
This initial commit is based on commit 8e5f210b08982d74fc807d592b64f9bee031b975
from the original project repository at https://github.com/boundlessgeo/GeoGig.
",,1236,0,0,0,1236,"7,1,27,130,87,66,0,6,1,161,363,226,134,17,10",15,1236,locationtech_geogig,72,15.0,15.0
microsoft_react-native-code-push,ce6ac09d9bd92572c5637b60e8de918232dc07a4,1466013852,"Merge pull request #357 from Microsoft/automated-testing

ADD AUTOMATED TESTING","c861d0c9bdbf97f57c21783bfebb25f5ad77a2aa,1b5694e264243f4ff68e0a1608b6475d62b79f12",1692,0,0,0,1692,"15,40,28,47,100,84,236,93,186,66,70,39,70,41,135,118,137,110,123,30,39,5,25,2,24,0,12,2",28,1877,microsoft_react-native-code-push,53,17.0,12.0
microsoft_react-native-code-push,a403936dbd862a34089061e525b1fe0c02f585f0,1466193103,"Merge pull request #380 from Microsoft/changes-for-jonathan

test/typings, devdependencies","848a9616a7a82a26c6a86cbd577da29c9628cf90,9dc638a8ab3863458ed9c1e7ceadfc1c07876869",14,1658,4,0,1676,"15,30,43,38,44,36,4,0,6,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",12,233,microsoft_react-native-code-push,53,-16.0,12.0
89996462_quantumult-x,efd78a552b9bdc3147d6ac23270a8fa61dbc9844,1678095213,Create lalthsk.js,eafd4195baea5928cffadb6040946a9dd19c2777,1,0,0,0,1,"4,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",33,305,89996462_quantumult-x,48,31.0,10.0
aws_amazon-ecs-cli,cbdc2d541f59f8faf4085a42ca5717ea351459ee,1444255938,"Initial commit
",,930,0,0,0,930,"6,10,3,22,20,20,84,37,257,333,128,2,8,0,0,0",13,930,aws_amazon-ecs-cli,73,13.0,12.0
chrishumboldt_webplate,4a67f3aeec6950bfa3e2db7d9034f7c17c3de895,1390744639,"Added Grunt.
",4df608c92eaee5e25737c72030aee8e7c0ad1372,1703,1,34,1,1739,"4,2,3,31,73,39,178,293,322,316,215,149,92,51,14,1",16,1783,chrishumboldt_webplate,62,11.0,10.0
destro_ebot-csgo-web,028f3ac54aa894834779a721cbf08f605cc3249c,1350845688,"First commit
",ae6e35ebf0d0304bf2857cffd07e2136a27c4048,3792,0,0,0,3792,"2,12,47,1089,140,406,433,95,197,179,242,470,348,25,79,29",16,3793,destro_ebot-csgo-web,74,15.0,11.0
feysh-group_corax-community,5f84bc4f75409b9a626f098d5c55cb8c3561376e,1693398402,"Init
",,102,0,0,0,102,"10,14,25,0,4,3,8,3,0,5,19,5,1,2,3,0",15,102,feysh-group_corax-community,40,15.0,13.0
gluonhq_scenebuilder,577d032d7904a78e51cf8da5af5ae3229989362c,1425561250,"initial commit gluon SceneBuilder 8.0.0
",,1075,0,0,0,1075,"4,0,2,1,0,0,0,0,12,128,183,430,235,75,5,0",15,1075,gluonhq_scenebuilder,63,15.0,15.0
hustcat_k8s-rdma-device-plugin,73bd5644f16261a6ceba0d90dba202e5d43f26e4,1519993268,"Add vendor
",5bdf4f6f99d4658c0c6c3e706affa9fb5eb352ca,13023,0,0,0,13023,"11,2,0,57,346,2050,3743,2256,1103,1044,1096,793,386,44,58,45,0,0",16,13034,hustcat_k8s-rdma-device-plugin,46,14.0,12.0
intuit_wasabi,cdeb2abb7b047a15659e3b710c98628391cb22f0,1466719652,"spike
",54303232114f402e504a274c0da9db24be61fc69,1239,0,0,0,1239,"5,42,66,15,131,200,43,11,1,270,261,87,39,40,28",15,1239,intuit_wasabi,14,15.0,15.0
jaegertracing_jaeger-operator,1a8f465ee0b75f08f08da2cedb201f745e0da2e4,1535030123,"INITIAL COMMIT
",,1828,0,0,0,1828,"3,5,7,41,361,784,229,278,66,12,24,18,0,0,0,0",12,1828,jaegertracing_jaeger-operator,10,12.0,12.0
kiwibrowser_src.next,81ce9a6149d40cd5de0cf10421be33e305b94b45,1613315328,Create args.gn,b2a61e552c940b89d2ae504de720832780f4e7ea,1,0,0,0,1,"6,421,1948,1439,451,2814,124,262,151,133,27,70,178,97,19",15,8140,kiwibrowser_src.next,27,15.0,12.0
packtpublishing_rust-programming-cookbook,1e5bd65fe0da5a4f17e5fd56ef31ac11e83b92e5,1501484358,"Code Files Added
",cebe4dc0e6b6501f531631f4c415fdd7fe2aa00a,1811,0,0,0,1811,"4,115,64,59,118,147,973,45,219,48,0,10,4,5,4",15,1815,packtpublishing_rust-programming-cookbook,41,14.0,8.0
countly_countly-server,46c3afea07d73f9eb9d0dc67ef0751fbc8d7655b,1338231845,"Release v12.05.1
",,1471,0,0,0,1471,"2,2,4,18,126,494,126,148,187,310,29,23,2,0,0,0,0,0",13,1471,countly_countly-server,1,13.0,10.0
graphfoundation_ongdb,ab67eff4d8bc69ed4c4393afff065972e29435f8,1613488222,"ONGDB-165 - Start with Neo4j Enterprise 3.4.0-rc02 under pure AGPLv3
",,10194,0,0,0,10194,"6,28,238,77,3,59,85,188,928,1860,2382,2087,891,763,388,114,60,37",18,10194,graphfoundation_ongdb,53,18.0,15.0
kubernetes-sigs_application,c91065b1a8206d8f7c201ec68d0b6de1d9398a2c,1520895140,"Merge pull request #2 from kow3ns/master

Initial commit of the Application CRD","344f102f00f22399e82b418af6c94a153520a39c,33da72a9cdb8a752bb529b8e3503e77a11043095",13065,0,0,0,13065,"15,2,27,168,1664,3934,3462,1669,1367,453,229,68,5,4,0,0,0,0",14,13067,kubernetes-sigs_application,61,13.0,12.0
neo4j_neo4j,850566fd3846ef8588edd192b1eeda4b565a7699,1352711754,"Merge branch 'master' of file:////Users/lassewesth/processed-repos/community
","9c4f3c010b03070098c2102d46d347bac809f4e5,6ea0111c24e31b4e425c52325ccbde4dab3e3e96",3933,0,0,0,3933,"1,7,106,4,23,149,95,127,345,861,1630,505,66,2,0,13,0,0",16,3934,neo4j_neo4j,4,15.0,15.0
nginx_agent,2074d3718148f404937fa8b870d7cd94a5c55e3a,1660838691,"The NGINX Agent is a lightweight piece of software that can be installed next to NGINX Open Source (OSS) and/or NGINX Plus

The Agent provides the following information on a NGINX instance
* Management of NGINX instance configurations
* Metrics from Logs (OSS) or API (Plus)
* Gathering of a key set of dataplane events

Key features of the Agent
- Registration: Registration of NGINX and Host / Dataplane Software Information
- NGINX Config Management: Manage NGINX configurations upstream and downstream
- NGINX+ Counting: R27+ NGINX Counting
- Metrics Reporting: Reporting of metrics information from NGINX OSS / Plus, Host (real and virtual)
- Dataplane Health Status: Report on the health of NGINX instances and dataplane information
- Process Watching: Watch for NGINX process changes (including workers)
- File Watching: Watch for file changes on the dataplane, uploading NGINX configuration changes via an allowed list of directories
- Activity Events: Report on key events on the dataplane
- TLS Certificate Reporting: Report on TLS Certificate Information
",,5721,0,0,0,5721,"15,27,150,172,713,1148,1707,1183,390,139,18,38,21,0,0",13,5721,nginx_agent,2,13.0,12.0
nodejs_node,8595981195f8b73fb113a6da2c1449e79b9fcd11,1321995670,"Merge remote branch 'origin/v0.6'

Conflicts:
	Makefile
	src/node_version.h
	test/simple/test-crypto.js
","b3f91f15b2482a8f3e5d37f0e09429a4b4775230,3abebfea98b9a5b0e048106884c56f9162400ed4",451,2,0,0,453,"13,154,605,680,1456,1753,137,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",30,4811,nodejs_node,60,22.0,10.0
packtpublishing_swift-3-functional-programming,63a4008a7c896d28a2277cc04c195aec746f2a2a,1487646364,"Merge pull request #2 from PacktPublishing/SecondEdition

SecondEdition","d1f6c630e38d633145ad587019139c6db631b28e,e05d23f555e3f8c8af638e5ecdc5b9036b739e62",651,219,36,0,906,"3,0,21,33,148,146,45,20,31,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25",49,947,packtpublishing_swift-3-functional-programming,60,40.0,9.0
requestly_requestly-android-sdk,ebfe91779ce2c7e777ff06eba8bff86787f8460d,1650545834,"Initial Commit
",,227,0,0,0,227,"12,8,4,6,1,63,0,0,32,54,32,4,6,4,1,0",15,227,requestly_requestly-android-sdk,38,15.0,13.0
alldatacenter_alldata,b17ea1142bfe37628ac2559f3e12e4875a5703e4,1648521457,"feature(master): 引入trino
",187e9f3e124b683e479b7d6093912d1994aaa92b,11493,1,0,0,11494,"4,21,175,395,886,1965,2663,2721,2512,1963,5154,9217,6212,3126,1466,438,166,0,0,0,60,0,0,0,0,0,0,0,3,0",29,39147,alldatacenter_alldata,48,12.0,15.0
azat-co_mongoui,e3927308cc025637f5f43c971d05c0be5143a7ea,1400040150,"add node_modules to avoid breaking changes from connect and others
",83b22b01305d113253ab91885d546fbef659185b,3960,0,0,0,3960,"6,14,92,66,175,317,767,644,550,471,314,143,278,67,116,10",16,4030,azat-co_mongoui,55,13.0,10.0
easychen_lazyphp4,3ed86d3a7e5b173b235f30d2262a8a355c06ef21,1398308162,"init version
",e94b425293b337af8af85d61d5401499fea3c300,1492,0,0,0,1492,"13,11,21,49,37,45,238,424,468,123,36,11,10,4,4",15,1494,easychen_lazyphp4,4,14.0,11.0
eclipse_steady,c07077d82598a6444986307814e8781373c206ca,1539274250,"Finally: Vulas goes open-source
",7b2973c8907ccd21715686d60b3d1471d1d23b3b,1973,0,0,0,1973,"8,32,28,25,136,173,69,55,35,160,301,51,11,4,270,588,28",17,1974,eclipse_steady,22,16.0,15.0
fushengqian_fuint,215193cacb33a0a23e415612077d828de0c9eff2,1650543033,"init
",442728fc68a0bd2b8a849a5354a47cbaf21fe116,1163,0,0,0,1163,"3,24,15,0,0,6,12,34,147,236,302,177,201,0,7",15,1164,fushengqian_fuint,14,14.0,15.0
gungunfebrianza_belajar-dengan-jenius-golang,ab7676eff36492dcbebc7a7059e83fce8b948af4,1591372706,"Update
",c9a28d63a72e17ca990fbbf30245597f0f8e1647,3871,0,0,0,3871,"5,2,0,3,2,104,267,915,980,727,173,375,269,40,10,4,2",17,3878,gungunfebrianza_belajar-dengan-jenius-golang,43,12.0,12.0
m4coding_coolhub,18d6e8017cc6aeff4a56a44c57aa45818b080bae,1547824509,"create project
",,658,0,0,0,658,"14,14,26,1,8,11,185,73,5,16,79,96,44,33,53",15,658,m4coding_coolhub,35,15.0,13.0
prolificinteractive_yoshi,fcb36b1422faeecff267f734991674b289bf47f0,1454952076,"Merge pull request #1 from prolificinteractive/feature/create_pod

Created Yoshi ","81fa959a8dd0bee67e6988d949658e3497d5d323,88024b827f62cf00859aa53c2360c98a7ac62365",107,0,0,0,107,"4,6,21,7,7,1,7,12,6,6,12,8,4,4,4",15,109,prolificinteractive_yoshi,53,14.0,9.0
alibaba_graphscope,38fa88f033b6033cb1e24310240df6316c9c7e1a,1607960691,"Opensource code for GraphScope.


Co-authored-by: Zhimin Chen <zhimin.chen@alibaba-inc.com>
Co-authored-by: Yong Fang <mengji.fy@taobao.com>
Co-authored-by: Liang Geng <guanyi.gl@alibaba-inc.com>
Co-authored-by: Yuxing Han <yuxing.hyx@alibaba-inc.com>
Co-authored-by: Tao He <linzhu.ht@alibaba-inc.com>
Co-authored-by: Longbin Lai <longbin.lailb@alibaba-inc.com>
Co-authored-by: Dongze Li <dongze.ldz@alibaba-inc.com>
Co-authored-by: Gaofeng Li <peaker.lgf@alibaba-inc.com>
Co-authored-by: Zhao Li <lizhao.lz@alibaba-inc.com>
Co-authored-by: Xiaojian Luo <lxj193371@alibaba-inc.com>
Co-authored-by: Bingqing Lyu <bingqing.lbq@alibaba-inc.com>
Co-authored-by: Chenqiang Min <chenqiang.mcq@alibaba-inc.com>
Co-authored-by: Zhengping Qian <zhengping.qzp@alibaba-inc.com>
Co-authored-by: Xiaoming Qin <xiaoming.qxm@alibaba-inc.com>
Co-authored-by: Li Su <lisu.sl@alibaba-inc.com>
Co-authored-by: Chao Tian <tianchao.tc@alibaba-inc.com>
Co-authored-by: Li Tian <tianli.tl@alibaba-inc.com>
Co-authored-by: Lei Wang <jiede.wl@alibaba-inc.com>
Co-authored-by: Ziniu Wu <ziniu.wzn@alibaba-inc.com>
Co-authored-by: Jingbo Xu <xujingbo.xjb@alibaba-inc.com>
Co-authored-by: Youyang Yao <youyang.yyy@alibaba-inc.com>
Co-authored-by: Linguan Yang <linguan.ylg@alibaba-inc.com>
Co-authored-by: Wenyuan Yu <wenyuan.ywy@alibaba-inc.com>
Co-authored-by: Diwen Zhu <diwen.zdw@alibaba-inc.com>
Co-authored-by: Kai Zeng <zengkai.zk@alibaba-inc.com>
Co-authored-by: Kun Zhao <kun.zhao@alibaba-inc.com>
Co-authored-by: Weibin Zeng <qiaozi.zwb@alibaba-inc.com>
Co-authored-by: Siyuan Zhang <siyuanzhang.zsy@alibaba-inc.com>
Co-authored-by: Jingren Zhou <jingren.zhou@alibaba-inc.com>
Co-authored-by: Xiaoli Zhou <yihe.zxl@alibaba-inc.com>
Co-authored-by: Rong Zhu <red.zr@alibaba-inc.com>
",8a01a4907176bef05888255f48405c5bd0824ca7,2460,0,0,0,2460,"7,65,106,198,134,108,146,180,171,275,215,356,366,104,33,0,0,0",15,2464,alibaba_graphscope,71,12.0,12.0
fuzhengwei_naivechat,6edae9184ab1d1af0b4c8fb5a33bd5784dbf56fc,1587488514,"小傅哥 | Netty+JavaFx实战：仿桌面版微信聊天《UI框体》
",fd2db58f417aa168af8334ee569181c87584b69e,140,0,0,0,140,"3,2,0,0,0,0,3,20,78,1,5,17,4,10,0",14,143,fuzhengwei_naivechat,41,13.0,10.0
kubeoperator_kubeoperator,da86cb8290cf226b66d9029f329f5eb44129b51f,1541153961,"[Update] 修改结构
",,3852,0,0,0,3852,"6,48,54,152,3,0,43,215,108,71,278,57,0,73,891,223,73,531,502,180,48,296",22,3852,kubeoperator_kubeoperator,39,22.0,12.0
markmarkoh_datamaps,379eab18eef7641ca4430adeb25fb92b8c3b4cd8,1352574264,"initial commit after losing ALL my code
",,1369,0,0,0,1369,"1,1,1,1,59,121,889,202,29,13,46,5,0,1,0,0,0,0,0,0,0",14,1369,markmarkoh_datamaps,4,14.0,10.0
odpi_egeria,6262d39450bf88c2302bd4a998b9b63f30724209,1528306720,"Merge pull request #17 from odpi/initial-egeria-code

Load of initial Egeria open metadata code","799d1850f09ccf87c6217577eb069b2392a2f024,48f46d95e7e6b3ae5d28c7a393ddc271f9d9d2aa",699,1,0,0,700,"8,13,21,70,108,20,13,1,0,0,0,49,182,112,42,50,22,0,0,0,0",17,711,odpi_egeria,49,14.0,15.0
open-scratch_teaching-open,dede9682416e9428db7cceabc2803ec054f77d1d,1586941135,"init commit
",,1955,0,0,0,1955,"3,16,14,65,241,611,68,12,24,343,277,151,60,51,19",15,1955,open-scratch_teaching-open,63,15.0,15.0
openboard-org_openboard,ea5772a772855644a62d4eb3bd82e1ca942d9fe8,1303214543,"Adding Sankore code
",,2379,0,0,0,2379,"7,2,528,473,81,606,217,117,56,214,67,10,1,0,0",13,2379,openboard-org_openboard,74,13.0,12.0
openelb_openelb,f10aeed39dda63a4cc796df78be2f1e17f8d9763,1550645241,"✈Support Travis CI (#13)

fix #11 
",8b81ec550fb65a717b72a64e90f0c521cbfd2244,9060,0,0,0,9060,"8,10,40,292,1218,2647,2103,1411,1007,200,100,82,5,5,5,3,10,14",18,9160,openelb_openelb,13,13.0,12.0
ory_hydra,2d7538450a68ba88471b6c2df4ec34c6629eba99,1446810505,"Merge pull request #9 from ory-am/cli

cli","3e2e81af957a9ba56e2d9ec44e02881a41e440ec,560a6a06eff252ee693fc58cfbc7d56f31fd47a7",701,0,0,0,701,"8,24,24,17,2,19,217,100,210,90,35,5,4,0,4",15,759,ory_hydra,56,11.0,12.0
sebarmeli_jail,9c18bbaf5676113e157bcfbd843dca81f7c320fd,1350178583,"Version 1.0 Released
",ebc6c8bbc8befca2335f2afa5a9218853db772c3,1689,5,1,0,1695,"7,21,27,27,58,150,229,222,124,132,198,111,95,97,43,34,39,32,2,0,80",21,1728,sebarmeli_jail,8,18.0,10.0
spotahome_redis-operator,b37c63dc5903c17beedc52c7daa1020bb80e7886,1510045210,"Opensourced project
",,5811,0,0,0,5811,"7,12,28,83,715,1867,1564,946,522,46,13,8,0,0,0,0,0,0",12,5811,spotahome_redis-operator,8,12.0,12.0
jean-emmanuel_open-stage-control,7ea4275e31611b3c4305846e84db31d64aeff780,1439465378,"beginning node integration
",10626ad3dff716aa0bf59ef93843ab74179fcf62,2553,0,0,0,2553,"17,13,21,28,234,82,331,106,322,164,374,222,283,72,235,29,39,5",18,2577,jean-emmanuel_open-stage-control,67,16.0,10.0
microsoft_verifiablecredential-sdk-android,2c959037791e8ed4f8dc6e7ca4c23efc677257c9,1580960477,"Merge remote-tracking branch 'useragentrepo/anmik/port-to-android'

# Conflicts:
#	.gitignore
","be5dd5b991a1964130f20449e957322f27579f5a,da79a7f3598c3ac0ff989250f047e85dde332f6c",148,0,0,0,148,"10,8,5,1,0,17,0,0,3,29,27,22,19,0,1,3,8",17,153,microsoft_verifiablecredential-sdk-android,72,16.0,13.0
open-cluster-management-io_ocm,37287747926beb8c07366c360f8d074dd07be06e,1684995574,"Merge pull request #143 from xuezhaojun/consolidate-code-from-0.11.0

Consolidate code from 0.11.0","bd155db6777e3515bfaf5f45e1ef082874ad6192,2fc048a09614532062c26c6e88810848c76c0593",27809,0,0,0,27809,"10,9,32,17,48,62,217,1031,3293,8272,8921,3426,1937,127,308,147",16,27857,open-cluster-management-io_ocm,67,12.0,12.0
